0	0,00827	gewissen klassenfeind passagier bedürfnis faktum dösen stadtanzeiger abdruck quittung einschlafen streich krankheit begleitung hobby gehör vollmer-verlag spätnachmittagsstunde zitatenkarte augusttag konklusion abwendung generalstaatsanwalt nonnenkloster großaufnahme reformist urtext slangmünze hausstand dienstausweis marinepersonal dreivierteljahr vorbote herrenkraulen trosdrunde schbrache maratonleifer filser-kommentar landtaxabgeordnete lm unbekannte ubahnhof besuchsort beschwörung unterscheidung armen stereomaschine prima jugendliche kampfeinwirkung reißverschluss 
1	0,01426	vertrag kühlschrank talk renovierung quiz kuriosität verbleiben autogramm dekoration limitation kulturbetrieb ausblick beschränkung kreuz fluss abzeichen magenfortsatz begleiterscheinung zweitdrittel-grenze revier bergzug gesellschaftsordnung sparsamkeit falkenhütte dtv ergebenheit backe nationalität gartenbau logisgast scholle universitätsbuchhandlung vorgabe verstehen vermuten birkenwald aufzeichnung hauszelt durchreise abordnung flugweg wartestellung disarmierung spatz kanone kanton erziehungsdirektor trabant wartefrist waschmaschine 
2	0,02446	programm kanal sendung fernsehen film besprechung richtung tagesspiegel produktion zeitung umgebung kunde rezension langeweile information ostprogramm konsument ankündigung detail hallsteindoktrin instanz abonnent wohnung kenntnis pharmakologie journalismus adlershof fabel unternehmen kleinkünstler kenntnisnahme industrie serie stadt rückkehr bürgerheim ostfernsehen helm fernsehapparat tageszeitung redakteur dramaturgie plumpheit bierkonvent schnörkel kreuz übereinstimmung kontext wirkliche fernsehfunk 
3	0,02235	himmel wasser technik sommerfeld bruder baum erzähler wolke ulysses atombombe see nationale wahl gedicht paddelboot gestalten tatbestand pfingsten erbe hitze metaphysik kreis lyrik figur rakete leihbibliothek drama experiment katastrophe kindheit ndl strom vorurteil leser tradition gleiche zuversicht juni wind boot organ stromstoß lückenlosigkeit andacht strohhut optimum biegung biene fortschritt beschädigung 
4	0,01029	appetit durst zahn angesicht leid entrüstung unfug gemälde wurst schwarze haupt herausgabe umleitung sonntag erdreich kirschbaum begrenztheit durchmesser wollweber duodezmusik tapfre glasziegel aufgebot verrechner ruemannstraße ostgespräch pforte ruhr besenkammer zartgefühl butler wegschmeißen konfession gemeindepfarrer mündung hedonismus höhle hervorheben wirtschaftsspionage fernsehsender thälmannstraße unordnung städtebund trostpflaster abschluss-sitzung erstmal bündnispolitik pumpe württembergische dreharbeit 
5	0,01157	nibelunge traktat obrigkeit socialism-effekt grundmechanismen heil abschnitt essay glück meinung bruder hausflur eingeständing gewebe menschliche lehrkörper mahnung anwendung fortführung schreck persönlichkeit umlauf serie thema erstaunen infinitiv symposion oszillation georgier sowjetrepublik sowjetgesellschaft chefredakteur szenarium grauwert abermalsspiegelung parkettreihe kreuzung brechung café-terasse dackel wirtschaftspolitik ungleichzeitigkeit heldenepen erneuerung tarantel kundenzustrom grüßaugust schweriner liefertermin möbelwerkstätte 
6	0,00813	kreuz eimer plan republik strassenbahnhof villa turm reich besitzer zugang jugendliche dch mappe kaufhalle elefant zentralbibliothek nordplatz gips löchern geschäftsstelle nachprüfung zeugnis toilette wahrnehmung italienisch haustür strassenbild dichten rektor bittsteller ding beistellung hotelhalle triebwerk übersicht thurgauer schmerzensschrei wahlbeeinflussung donnerstagmorgen südseite s.-bahn instrumentarium abheben kaufmann konsultation rechtsschutz orientierungssinn basis notunterkunft umorganisation 
7	0,00947	frau genosse hose taube küche stadtrat genossin ofen herz moment straßenbahn bebel-straße trauma sohn bierwisch reisekader brockhaus station ostbahnhof organ heizer rechenschaftsbericht miete anmerkung wort sojasoße schrank komponist bühne maul hirn dauerlauf klingelknopf treppenhaus hausherr kiosk bestand wagen erfüllung mantel wohnung tasche bademeister wc herrentoilette hausfreund speise hausmeisterin müll erschöpfung 
8	0,00211	straße stufe hauptstraße bank windmühle kaufhaus schalter hügel ansässige richtung hyazinthe schienenersatzverkehr bahnbeamte pferdefuhrwerk vormittag flügel bahnlinie kreuz gleis aussicht feld industrie wiese faktum rückfahrkarte arbeitspause baustelle düsenflugzeug düngeflugzeug nylonmantel kopftuch sarglager-tischlerei milchgeschäft personenauto ortsausgang textilie ziegel kriegsschauplatz kirchhof joa bankordnung rast hausdurchsuchung hohlweg neubaureihe totengrab viehkastrierer buchsbaumeinfassung narzisse südfriedhof 
9	0,00717	direktor anm mieter objektivität kabinettstück schlangenkönigin misere asyl kletterei freitagabend kissenschlacht ig anforderung vaterland aufwartung abschluss wanderer möbel gewitter zahl betrieb tempo zubehör einmütigkeit verallgemeinerung testperson eifrige verhaltensschema monopol hauptpunkt unbill außenwelt kapitalismus straßenräuber imperialist halde ermangelung aftergeige filatov-pillen-geschäft knoblauch schwedin gerichtshof abende jahreshälfte alltagsgebilde kristall juwel freundlichenfall bodenkammer dispens 
10	0,01484	glocke pfingsten freiheit wanderer mond november natur sommer burg frühling sprung vogel krähen zugvogel atheist notwendigkeit kuckhoffstraße ahornblatt pathos linguist nachtrag gott leidtragende kranzschleife orientierungserlebnis nimbus ledertasche wenzelsplatz asphaltwüste universum liebesbrief experience-operator telefonfräulein scheißkerl rezept rumpsteak jus heute/gestern/morgen abend/morgenstern unterrichtsstunde gärtner tomate unverfrorenheit bräune befugte hühnervogel sanddorn-reservat stroh sandburg robinsonade 
11	0,0073	falkner symphonie adel county galerie taube dachkammer karlsbader aberglaube intendant omnibus lied veranstaltung schätzung blechtrommel naturalist attitüde zusammenlegung ellenbogen einfuhrverbot anspruchsgrundlage betroffenheit sangeskunst leuchter sur-realist yardpolizei gitarre ellbogen cowyard ampel pulk telefonzelle vorort trolleybus declaration monticello pazifik mischung kultur-institut sachwert fdj soziologie spender dissoziation weiße concord-sonate wehpunkt lassoschwingen treibhaus veranda 
12	0,0091	weihnachten gebrauch manuskript reiseführer kulturministerium idylle findling großvater schwiegervater weihnachtsfest weihnachtsbrief hase enkel frühling jäger führer schauspieler grenzübertritt verbrechen wald café absprung batzen nachdrücklichkeit topf lanzettenblatt wiederfinde-zeichen schild-drüse basar herumreisen starterlaubnis kennedy-flugplatz kühlkammer geschäftsführer flinte pressebericht vietnamese komplizenschaft hauptgrund pünktchen beachten pupillendurchmesser sterndamm zwischenzeit raffinesse sonstige riege puffreis interessent daw 
13	0,00971	magie gymnasium komponist räumen letzte papa spiel hinkunft kühne u.s.-tourist plumeau eisbär flutbecken schlittschuh mammut eiszeit schullehrerpraxis tief bachchoral violinkonzert werbeschrift notenbank goethefabrik maschinengermanistik protestantismus befehlshaber vorbote jüngere vakuum kämpfende kopfpreis jenseits erschossene bergung ä-roplane wasserversorgung versagen kleingärtner gleichaltrige redlichkeit übertritt eingangshalle einzige privatdruck käse wortstellung interpretationshilfe kunstgriff individualismus brechtmythos 
14	0,55022	brief art text frage satz seite wort meinung fall verhältnis sinn grund geschichte haltung form verhalten literatur interesse person situation ding versuch zusammenhang staat problem hand bild vorstellung punkt mensch wirklichkeit reaktion stelle jahr vorgang sprache gedanke liebe missverständnis absicht beziehung auffassung bedingung stil möglichkeit blick thema buch ergebnis arbeit 
15	0,01014	gruppe gesetz nelke niedstraße stierstrasse copyright landkarte lauf interesse hw mineralwasser öffentlichkeit ministerpräsident chinese behauptung archiv philharmoniker blau verordnung schwimmen würfelbecher singular dinglauf prognose beichtvater elend reichsschrifttumskammer vorzimmer privatleben rohrpost freitagabend einschuss benutzer jugendliche ehrendoktor reihenfetischist komitee schönheit busen zitat schriftstellern symposion wetter einfluss gebiet huhn morgenzeitung geschäftsverteilungsplan grau erteilung 
16	0,0213	kloster batterie welle arbeit radio eilbote gebrauchsanweisung biographie trick unternehmen dialekt fahrrad fass leuchtturm zigarette wind feuer erläuterung puzzle verwunderung besuchserlaubnis loyalität naivität begeisterung begrüßung fabel widerstand analyse vertreter ostwind ferien maschine flur gemütsleben hiersein lebenslauf pfiff auseinandernehmen fang satzzeichen terrain werckmeister zuständigkeit sachverhaltszusammenhang wiedergabe phantasie volt-batterie marxist gleis schönheit 
17	0,01316	puppe krankenhaus leihgabe tasche reiseschriftsteller dienstzeit zuversicht knie hoerspiel bribritt milde polnische uebersetzung aufstand hack beschleunigung strich steigerung formalismus papa chef haelfte erzaehlunge drucksache hand dingsbums schuldbekenntnis abwicklung ateliergespräch matsch schneepflug auftragsarbeit westkontakt händlerin flohmarkt streifzug urlaubsbeginn grimassenschneiden bildungswesen aufbauverlag brettern künftige plenartagung widerwärtigkeit abwerber notaufnahmeverfahren ormig-matrizen institutstätigkeit oberhemd straßenbahnfahrt 
18	0,03912	vertrauen geduld angst telegramm schreiben beruf reaktion misstrauen anteilnahme ansicht reden lachen mutter partner verlust tod diplomarbeit gedächtnis versammlung spruch bruch sprechen spott infarkt sentimentalität spontaneität schmerz staatsexamen abitur opportunismus unglück symptom ungeduld umgang desinteresse glück hafen mut sperrwerk kirchenkampf funktionär wetterlage oberschule schwerpunkt antwortbrief blinde übergangsperiode ungeschicklichkeit schürze tugend 
19	0,6321	jahr haus leute kind frau leben tag name zeit stadt tür wort straße fenster freund wohnung mensch art zimmer minute abend weise hand stück nacht bild geschichte familie person luft seite stunden platz wasser land arbeit bier stunde dame gast stelle bahnhof auto ort geld anfang gegend wetter welt raum 
20	0,01549	alltag schwägerin kontinent schaffnergeschichte thema jacke staatsgrenze suite blinddarm ankündigung chirurg materie abwarten kolloquium schatten weimarer psycholinguistik rinnen dilemma atomare dosen entzuendung opus schwelle musik berg grammatik bürgerheim gedächtnis gesprächsstoff zähneputzen rundheit rebellion verstrickung heftigkeit morden reisebuch berlinoschwedin prosakünstler erdbeere berichtende anarchismuskritik sprechakt-typ underground dieadresse fürstenhof trauung augur beklemmung präsent 
21	0,79284	herr liebe brief frau tag zeit buch adresse land dr verlag frage reise november telefon antwort grüssen januar besuch nummer mai dezember jahr zeitung august oktober auskunft woche sendung gelegenheit uhr band wunsch professor baumgärtner erinnerung post grund akademie seite datum hoffnung april menge bericht september nachricht schriftsteller gespräch lage 
