0,faust-zuneigung-einfügung (0)
1,schreibe-komma-maßnahme (1)
2,ball-miss-keule (2)
3,whisky-päckchen-notiz (3)
4,liebe-tag-brief (4)
5,beton-apfelbaum-schlauch (5)
6,baum-partei-atlantik (6)
7,melodie-scheck-bekundung (7)
8,partei-stadtrat-rad (8)
9,himmel-technik-erzähler (9)
10,million-onkel-kürze (10)
11,adlershof-paket-wetterbericht (11)
12,diskussion-lektorat-amt (12)
13,absender-sentimentalität-puzzle (13)
14,mangel-wasser-schach (14)
15,verhaftung-pauke-verlangen (15)
16,strom-operator-abgesandte (16)
17,text-meinung-art (17)
18,kirche-gott-tod (18)
19,bruder-subjekt-waldgesicht (19)
20,mensch-leben-ursache (20)
21,diplomarbeit-mrz-germanistik (21)
22,musik-behörde-genossin (22)
23,insel-fahrrad-arbeit (23)
24,tabak-verzögerung-grammatik (24)
25,stunde-zitat-fehler (25)
26,tomate-schokolade-cognac (26)
27,genosse-apparat-bewusstsein (27)
28,puppe-krankenhaus-stück (28)
29,karsch-dritte-widerstand (29)
30,probe-glocke-sprung (30)
31,regen-botschaft-jahrbuch (31)
32,lärm-märz-marmeladenfabrik (32)
33,tegel-kirche-porto (33)
34,niedstraße-ministerpräsident-nelke (34)
35,papier-absatz-bleibe (35)
36,thema-kombiwagen-vokabular (36)
37,kunst-vergnügen-programm (37)
38,hafen-lächeln-nachbarin (38)
39,sohn-tochter-ost-berliner (39)
40,freiheit-arbeitsmöglichkeit-arbeiten (40)
41,stadtbezirk-feder-klassenfeind (41)
42,song-musik-fassung (42)
43,marine-parade-vorschrift (43)
44,kommunist-angesicht-pause (44)
45,mutter-donnerstag-freitag (45)
46,frau-genosse-sohn (46)
47,straße-bank-hügel (47)
48,haus-jahr-frau (48)
49,bevölkerung-regierung-staat (49)
50,lautsprecher-chor-klima (50)
51,sehnsucht-badezimmer-bibliothek (51)
52,brief-zeit-herr (52)
53,turm-plan-angehörige (53)
54,beitrag-einzelhandlung-versuchsperson (54)
55,frage-januar-variation (55)
56,katze-gewinn-standuhr (56)
57,bergen-tal-hütte (57)
58,entwicklung-faktum-reform (58)
59,our-glas-city (59)
60,stadt-drachen-barbier (60)
61,maßnahme-zeitpunkt-kleinstadt (61)
62,programm-kanal-sendung (62)
63,trödelei-provinzpresse-hack (63)
64,avenue-quadratmeter-park (64)
65,briefroman-projekt-zitat (65)
66,alltag-grabstein-friedhof (66)
67,jacke-station-nachtschwester (67)
68,vorwand-halle-schwiegermutter (68)
69,fachbereich-bloch-präsident (69)
70,sprache-sprechen-schriftsprache (70)
71,schwester-kritiker-prinzessin (71)
72,angesicht-mozart-konzert-lake (72)
73,bild-großvater-schwiegervater (73)
74,appetit-zeug-vertrag (74)
75,student-veranstalter-tagung (75)
76,nibelunge-traktat-alp (76)
77,see-wasser-wahrheit (77)
78,herr-dr-baumgärtner (78)
79,name-träger-ding (79)
