0	0,03819	judith johanna hiddensee welle kloster grabstein batterie hildebrandt beitrag kind unternehmen arbeit wunsch friedhof jake reform stein punkt prinzessin hügel naivität gebrauchsanweisung fass konstruktion zigarette glaube grüßen tod erläuterung beckermann puzzle eilbote besitz fabel schönheit konzept manfred bändchen größe vorsatz monika stich lied ostwind zitrone blume william titel wind band 
1	0,02205	see strecke wasser tal güstrow boot rheinsberg zeltplatz vorteil sonne hütte kanal neustrelitz nachteil bergen kilometer frisch nebel sennerin lauf anlage mark fahrt butter müritz iv zelt ware ufer blatt wald schnee wunsch route dose ad streifen anweisung liebste dorf rostock meinung stunden flaschenhals weiterfahrt lokalzug gummilösung sport-fest stoß parchim 
2	0,0343	bruder waldgesicht subjekt ozean teure sommerfeld zweideutigkeit ingrid dame kammerbruder geliebte persönliche bewandtnisse adorf deutlichkeit laie modell verzögerung interpretation begleitung geschichte wurm heinrich gertrud ahnungslosigkeit salut herrschaft grundsatz januarheft arzt psychologie seelenleben herz abbild fräulein mama weisheit intransigenz uhr beilage allegro errichtung reduzierung eingedenken zureden evolution praktikum gleichheit dosierung verschwiegenheit 
3	0,02032	genosse atmosphäre bewusstsein augsburg marburg general nadel manier motiv wettbewerb totalvision front entfaltung zwirn relativität sonnenbrille belastung stories lektorat vertreter story pension nadelbrücke gymnasium proportion scheidegg lindenhof tierpark buchproduktion h.v richtigstellung großbritannien ausläufer sphäre waldprogramm engpass rückhalt vergessenheit reklame regenhaut staunen karwendel bestandteil magen formalismus aufmunterung leihgabe gebäude redeweise anleihe 
4	0,10492	bürgerheim bela judith woche brigitte katharina geburtstag ddr telephon elisabeth hans band james jäckel sprache englisch buchhandlung jahrestag tochter welt staat dieter zuneigung umarmung mutmaßung titel wirklichkeit magnus alltag linguist marke anspruch linguistik student mittwoch wunsch jacke semantik verwirrung gelassenheit grammatik jakob schaffnergeschichte madam referat leuchtturm briefkasten strukturalismus lyrik deutsche 
5	0,01936	charlie joe col frau martha al reden freundin spruch ron victoria paar zustand flut bauch glück durst terminal schatten marie studienrätin appetit klage großmutter fünfer erich junggeselle szene linda gewünschte gefälligkeit ausland uhrenturm platon hiersein goethe-ausgabe wilhelm lebenslauf unterkiefer geländer strandpromenade nebelhorn blinde einmischung heide schafskopf güte wärter wurst kunert 
6	0,02135	platz zug reimann erich ives note cambridge music by veranstalter schallplatte musik charles piano böll edward song tasten kombiwagen krawatte schaufenster syntax hand album ragtime solo louis breslau wurm gasherd gottschalk pirat faber elternteil ladentisch kundige ml export aaron quittung peters ii transpress-verlag fleck monsieur oxford klavier neuauflage darbietung anweisung 
7	0,01956	name träger zeichen ding gegenstand substanz eigenschaft freud namensträger projektion gruppe konkrete zuordnung klasse spiel auffassung air kulturministerium moloch imprägnierungsmittel minchen entstehung tragen frühform tabu totem aristoteles benennung namensgebung taufe prädikator personenname namenträger kalkülelement substanzgemeinschaft rumpelstilzchen omen weitergabe funktionieren abhörgrenze nennung ausgabe individuum feld letter us anhänger formel handbuch regen 
8	0,01236	ball oxford francisco san cambridge charlottesville boston orleans washington falkner mississippi harvard square tor sand keule westberlin japan pazifik untergrundbahn karlsbader sachwalter union publikum base brust kleidung spielfeld knien ureinwohner reisende amerika blechtrommel county fluegel avenue dissoziation heinz fisch taube kern international dachkammer gerry mitternacht brusttasche thüringen laterne nationalhymne fahrbahn 
9	0,05405	herr dr baumgärtner johnson professor frau student grammatik jugend projekt briefwechsel long studien grüßen assistent germanist referat leib mayer forderung verfügung rand mr zeitgeist briefroman wissenschaftler beach germanistik schönheit raum flug aussprache kellner presse vortrag dame vermutung germanistentagung paraphrase heinz mathematik arbeitsstelle steinhaus publikation exegese klauen erregung berufung grünwald bitten 
10	0,0224	tabak päckchen präsident regen meter hundejahr heinz sekunde onkel zusatz wille aufenthalt landmann posthalter attentat gewehr jahrbuch witz druckerzeugnis schneider weltkrieg benjamin botschaft redensart boykott blut eich neuß behörde stadtbahn dm grass verhältnis morgenzeitung feder passierschein striptease mhz kulturprominenz trinkgeld jahreskalender irmtraud wa makler hauswart grossmaler mercedes radarschirm stadtbezirk marleen 
11	0,02078	jake mrs mahler frl johanna fassung jäckel partei nachtrag stadtrat sinfonie sprung eltern judith richter beate pförtner linguistik licht bz god stern aussuchen entlassung rad oberschule hirn sprachen-meyer zuhörer schlaf frankfurter erziehung verständnis balkon minister kerze akademie leitung weiterbildung drive boot vorschlag stattsapparat eisschrank bauernsohn herzogtum hindernis kuckhoffstraße ahornblatt klammer 
12	0,05047	new york katharina times puppe krankenhaus park geburtstag manhattan quadratmeter luftpost dollar atlantik bachmann avenue hudson delhi island block kraft karlsruhe lesebuch andeutung columbia austin washington erzaehlunge kassel konrad drive apartment kommunismus ingeborg mord gebühr nazi jersey via hack aug broadway drittel stockwerk spielplatz panzer paris betrieb texas unterschied eltern 
13	1,09183	brief elisabeth jake liebe zeit tag herr berlin jahr woche buch klaus leipzig frau freund gruß besuch post land grund wunsch bela uhr adresse verlag januar abend august haus november sabine antwort juli mai telefon grüssen reise gelegenheit mutter sonntag westberlin september frage james geburtstag seite zeitung nummer monat sonnabend 
14	0,02913	programm kanal sendung zeitung fernsehen adlershofer tagesspiegel zürich richtung strauß produktion wohnung prag film ankündigung umgebung besprechung blick strauss kritik westberlin rezension veränderung instanz leser abonnent langeweile ostprogramm veranstalter unternehmen kenntnisnahme konsument gewitter stein artikel serie oss stadt information kunde pharmakologie tageszeitung schutz schnitzler redakteur seebohm adlershof gelächter schreibmaschinenpapier arbeitsmöglichkeit 
15	0,01498	fahrrad ostsee kollege ehe krimi kleinstadt wismar badezimmer klein küste york new elefant konto wert kilometer fach gästezimmer steilküste bornholm brecht kühlungsborn norddeich leuchtturm brot hafen einfall feuer insel baukombinat postscheckamt oberstufe zahlung meissner nordseite apostel tote jauchzen fischland bariton galerie leuchtfeuer stapel wohnmöglichkeit schnüffelei wirtschaft welterlebnis karriere motiv bergen 
